App Downloads per month,Bid Count,Business Model,Buy it Now,Current Price,Ends At,Established at,Industry,Name,Page Views Per Month,Profit Per Month,Revenue Per Month,Sale Method,Starts At,Status,Summary,Title,Type,URL,Uniques Per Month,Verified Revenue,Verified Traffic,Website
,0,,9600,1500,09-18-2019,01-01-0001,,interagency.co,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146918-interagency-co,,false,false,http://interagency.co/
,0,,9600,1500,09-18-2019,01-01-0001,,giraldo.co,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146917-giraldo-co,,false,false,http://giraldo.co/
,0,,9600,1500,09-18-2019,01-01-0001,,blg.lt,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146905-blg-lt,,false,false,http://blg.lt/
,0,,9600,1500,09-18-2019,03-20-2019,,pinoytvshows.online,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146890-pinoytvshows-online,,false,false,http://pinoytvshows.online/
,0,,9600,1500,09-18-2019,01-01-0001,,seriesypeliculas.online,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146889-seriesypeliculas-online,,false,false,http://seriesypeliculas.online/
,0,,9600,1500,09-18-2019,01-01-0001,,animeblog.nl,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146888-animeblog-nl,,false,false,http://animeblog.nl/
,0,,9600,1500,09-18-2019,01-01-0001,,traiettorie.eu,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146851-traiettorie-eu,,false,false,http://traiettorie.eu/
,0,,9600,1500,09-18-2019,01-01-0001,,estetic-med.eu,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146849-estetic-med-eu,,false,false,http://estetic-med.eu/
,0,,9600,1500,09-18-2019,01-01-0001,,totalfilm.in,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146855-totalfilm-in,,false,false,http://totalfilm.in/
,0,,9600,1500,09-18-2019,01-01-0001,,online-filmi.eu,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146850-online-filmi-eu,,false,false,http://online-filmi.eu/
,0,,9600,1500,09-18-2019,01-01-0001,,qualitionary.eu,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146848-qualitionary-eu,,false,false,http://qualitionary.eu/
,0,,9600,1500,09-18-2019,03-20-2019,,hoping.co,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146810-hoping-co,,false,false,http://hoping.co/
,0,,9600,1500,09-18-2019,01-01-0001,,masked.co,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146813-masked-co,,false,false,http://masked.co/
,0,,9600,1500,09-18-2019,01-01-0001,,nvw.co,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146812-nvw-co,,false,false,http://nvw.co/
,0,,9600,1500,09-18-2019,02-06-2012,,labotec.co,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146811-labotec-co,,false,false,http://labotec.co/
,0,,7600,1100,09-18-2019,01-01-0001,,extramp3.live,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146714-extramp3-live,,false,false,http://extramp3.live/
,0,,9600,1500,09-18-2019,01-01-0001,,niter.co,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146724-niter-co,,false,false,http://niter.co/
,0,,,1195,09-18-2019,03-22-2019,,samhain.net,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146672-samhain-net,,false,false,http://samhain.net/
,0,,,399,09-18-2019,03-22-2019,,weedibles.online,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146643-weedibles-online,,false,false,http://weedibles.online/
,0,,,399,09-18-2019,03-22-2019,,weedible.online,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146642-weedible-online,,false,false,http://weedible.online/
,0,,,399,09-18-2019,01-01-0001,,weedible.store,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146641-weedible-store,,false,false,http://weedible.store/
,0,,3888,350,09-18-2019,03-18-2013,,hookahs.info,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146631-hookahs-info,,false,false,http://hookahs.info/
,0,,9600,1000,09-18-2019,03-18-2019,,putlocker-free.com,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146601-putlocker-free-com,,false,false,http://putlocker-free.com/
,0,,9600,1000,09-18-2019,03-19-2019,,estrenosonlineflv.com,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146600-estrenosonlineflv-com,,false,false,http://estrenosonlineflv.com/
,0,,9600,1000,09-18-2019,01-01-0001,,aboutbitcoin.xyz,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146616-aboutbitcoin-xyz,,false,false,http://aboutbitcoin.xyz/
,0,,9600,1000,09-18-2019,03-17-2019,,zva.me,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146622-zva-me,,false,false,http://zva.me/
,0,,9600,1000,09-18-2019,01-01-0001,,rec-pelis.com,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146593-rec-pelis-com,,false,false,http://rec-pelis.com/
,0,,9600,1000,09-18-2019,03-18-2019,,freeporn.fyi,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146592-freeporn-fyi,,false,false,http://freeporn.fyi/
,0,,9600,1000,09-18-2019,01-01-0001,,ceritahot.website,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146591-ceritahot-website,,false,false,http://ceritahot.website/
,0,,9600,1000,09-18-2019,03-19-2019,,cdn.ac,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146434-cdn-ac,,false,false,http://cdn.ac/
,0,,9600,1000,09-18-2019,03-20-2018,,scene.life,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146423-scene-life,,false,false,http://scene.life/
,0,,9600,1000,09-18-2019,03-19-2019,,thesocial.co,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146404-thesocial-co,,false,false,http://thesocial.co/
,0,,9600,1000,09-18-2019,01-01-0001,,yify.co.in,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146401-yify-co-in,,false,false,http://yify.co.in/
,0,,9600,1000,09-18-2019,01-01-0001,,megasoft.xyz,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146398-megasoft-xyz,,false,false,http://megasoft.xyz/
,0,,9600,1000,09-18-2019,01-01-0001,,vidtomp3.site,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146393-vidtomp3-site,,false,false,http://vidtomp3.site/
,0,,9600,1000,09-18-2019,01-01-0001,,grandmother.co,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146341-grandmother-co,,false,false,http://grandmother.co/
,0,,9600,1000,09-18-2019,02-09-2013,,syl.me,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146336-syl-me,,false,false,http://syl.me/
,0,,3888,350,09-18-2019,02-07-2018,,firehemp.com,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146306-firehemp-com,,false,false,http://firehemp.com/
,0,,13500,13000,09-18-2019,01-30-2019,,TheTopHam.com,,,,classified,03-22-2019,open,,Best Ham Domain in all the lands!,domain,https://flippa.com/10146301-thetopham-com,,false,false,http://thetopham.com/
,0,,2500,350,09-18-2019,02-07-2016,,mobilecanna.com,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146299-mobilecanna-com,,false,false,http://mobilecanna.com/
,0,,1888,350,09-18-2019,02-07-2018,,hiitboss.com,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146298-hiitboss-com,,false,false,http://hiitboss.com/
,0,,2888,350,09-18-2019,02-07-2017,,msganja.com,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146296-msganja-com,,false,false,http://msganja.com/
,0,ecommerce,,900,09-18-2019,12-31-2017,health-and-beauty,misswhites.com,,,,classified,03-22-2019,open,"New Miss Whites® Whitening Strips. A brighter, whiter smile in days & they'll remove up to 10 years of stains in days. They're super easy to use, you can walk, talk, work & even drink whilst whitening",A Brighter Smile In Days,established_website,https://flippa.com/10146293-a-brighter-smile-in-days,,false,false,https://misswhites.com/
,0,,35000,25000,09-18-2019,01-01-0001,,artificialintelligence.icu,,,,classified,03-22-2019,open,,Highly valuable and saught after ICU Premium domain name ,domain,https://flippa.com/10146289-artificialintelligence-icu,,false,false,http://artificialintelligence.icu/
,0,,,3000,09-17-2019,04-20-1999,,citiwear.com,,,,classified,03-21-2019,open,,citiwear.com,domain,https://flippa.com/10146234-citiwear-com,,false,false,http://citiwear.com/
,0,content,7000,5000,09-17-2019,09-30-2013,business,internetmarketingblog101.com,2248,255,300,classified,03-21-2019,open,This is a blog in the internet marketing niche. It's an old domain and it has a lot of authority online. We have many pages ranking on the first page of Google search results. ,Authoritative Internet Marketing Blog,established_website,https://flippa.com/10146219-authoritative-internet-marketing-blog,851,false,true,http://internetmarketingblog101.com/
,0,,,20,09-17-2019,01-01-0001,,albertamover.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146195-albertamover-com,,false,false,http://albertamover.com/
,0,,499,20,09-18-2019,03-20-2019,,moneyold.com,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146186-moneyold-com,,false,false,http://moneyold.com/
,0,,97000,35000,09-17-2019,06-26-2014,,petrohub.com,,,,classified,03-21-2019,open,,PetroHub.com - The Energy Industry Equipment Marketplace (platform + domain),domain,https://flippa.com/10146185-petrohub-com,,false,false,http://petrohub.com/
,0,saas,,1500,09-22-2019,02-28-2019,hobbies-and-games,dfsly.com,,,,classified,03-26-2019,open,Fully custom built DFS Daily Fantasy Sports website ready for you to profit from + a rare 5 letter domain!,DFSly.com - Daily Fantasy Sports ,starter_site,https://flippa.com/10146183-dfsly-com-daily-fantasy-sports,,false,false,http://dfsly.com/
,0,,,10000,09-18-2019,03-08-2019,,dayshoe.com,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10146179-dayshoe-com,,false,false,http://dayshoe.com/
,0,,,41250,09-17-2019,02-28-2010,entertainment,Museter,0,2500,5000,classified,03-21-2019,open,Museter is an Icecast and SHOUTcast hosting provider. Icecast and SHOUTcast hosting enables you to stream live audio to internet radio listeners via the internet. ,Services / Entertainment,business,https://flippa.com/10146174-services-entertainment,0,false,false,http://www.museter.com
,0,,,49,07-26-2019,09-06-2014,,DebtDock.com,,,,auction,07-12-2019,open,,DebtDock.COM Premium Domain Name,domain,https://flippa.com/10146170-debtdock-com,,false,false,http://debtdock.com/
,0,,,500,09-17-2019,05-22-2018,,AvocadoIsLife.com,,,,classified,03-21-2019,open,,Avocado Is Life!,domain,https://flippa.com/10146148-avocadoislife-com,,false,false,http://avocadoislife.com/
,0,,1499,1,09-19-2019,01-01-0001,,Dixieinternet.com,,,,classified,03-23-2019,open,,,domain,https://flippa.com/10146145-dixieinternet-com,,false,false,http://dixieinternet.com/
,0,,,99,09-17-2019,03-21-2019,,locksmithcranston.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146142-locksmithcranston-com,,false,false,http://locksmithcranston.com/
,0,,,70,09-17-2019,03-21-2019,,casperlocksmithservice.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146141-casperlocksmithservice-com,,false,false,http://casperlocksmithservice.com/
,0,,1000,1000,09-17-2019,03-04-2019,,wifistartup.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146118-wifistartup-com,,false,false,http://wifistartup.com/
,0,,47500,30000,03-21-2029,11-30-2014,health-and-beauty,Barba Brada,1981,899,1306,classified,03-21-2019,open,"BARBA + BRADA is a brand that provides men with an unmatched grooming experience through beautifully crafted, organic premium beard care products. ",e-Commerce / Health and Beauty,business,https://flippa.com/10146097-e-commerce-health-and-beauty,403,false,true,https://www.barbabrada.com
,0,,,1,09-17-2019,03-21-2019,,AustraliaShoe.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146091-australiashoe-com,,false,false,http://australiashoe.com/
,0,,,1,09-17-2019,03-20-2019,,LindAuto.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146090-lindauto-com,,false,false,http://lindauto.com/
,0,,350,100,09-17-2019,03-21-2019,,dropshippin.co.uk,,,,classified,03-21-2019,open,,dropshippin.co.uk,domain,https://flippa.com/10146084-dropshippin-co-uk,,false,false,http://dropshippin.co.uk/
,0,,19,11,09-17-2019,01-03-2019,,whatsartificialintelligence.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146083-whatsartificialintelligence-com,,false,false,http://whatsartificialintelligence.com/
,0,,69,49,09-17-2019,01-06-2019,,sellannuitycalculator.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146080-sellannuitycalculator-com,,false,false,http://sellannuitycalculator.com/
,0,,15000,1,09-17-2019,03-21-2019,,ep-u.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146075-ep-u-com,,false,false,http://ep-u.com/
,0,,500,20,09-17-2019,06-08-2018,,trilogydiamond.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146071-trilogydiamond-com,,false,false,http://trilogydiamond.com/
,0,,1000,20,09-17-2019,05-31-2015,,smartiotdevices.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146067-smartiotdevices-com,,false,false,http://smartiotdevices.com/
,0,,1000,100,09-17-2019,07-09-2015,,placeaway.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146066-placeaway-com,,false,false,http://placeaway.com/
,0,,1000,20,09-17-2019,03-12-2017,,fusegold.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146069-fusegold-com,,false,false,http://fusegold.com/
,0,,1000,20,09-17-2019,07-23-2018,,shellprotection.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146070-shellprotection-com,,false,false,http://shellprotection.com/
,0,,1000,100,09-17-2019,08-31-2003,,insuredcash.com,,,,classified,03-21-2019,open,,Cash Insurance for your business,domain,https://flippa.com/10146068-insuredcash-com,,false,false,http://insuredcash.com/
,0,,5000,3500,09-17-2019,01-01-0001,,applusite.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146012-applusite-in,,false,false,http://applusite.in/
,0,,5000,3500,09-17-2019,03-09-2019,,1clicksetup.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146016-1clicksetup-com,,false,false,http://1clicksetup.com/
,0,,5000,3500,09-17-2019,10-30-2018,,1clicksites.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146015-1clicksites-com,,false,false,http://1clicksites.com/
,0,,5000,3500,09-17-2019,03-09-2019,,1clickeshop.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146019-1clickeshop-com,,false,false,http://1clickeshop.com/
,0,,5000,3500,09-17-2019,03-05-2019,,1clickblogs.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146020-1clickblogs-com,,false,false,http://1clickblogs.com/
,0,,5000,3500,09-17-2019,03-09-2019,,1clickestore.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146018-1clickestore-com,,false,false,http://1clickestore.com/
,0,,5000,3500,09-17-2019,09-17-2018,,appdfy.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146013-appdfy-com,,false,false,http://appdfy.com/
,0,,5000,3500,09-17-2019,01-01-0001,,giftawebsite.org,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146005-giftawebsite-org,,false,false,http://giftawebsite.org/
,0,,5000,3500,09-17-2019,01-01-0001,,applusite.net,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146011-applusite-net,,false,false,http://applusite.net/
,0,,5000,3500,09-17-2019,01-01-0001,,digitalmsme.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146009-digitalmsme-com,,false,false,http://digitalmsme.com/
,0,,5000,3500,09-17-2019,01-01-0001,,golfertoday.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146004-golfertoday-in,,false,false,http://golfertoday.in/
,0,,5000,3500,09-17-2019,01-01-0001,,applusite.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146010-applusite-com,,false,false,http://applusite.com/
,0,,5000,3500,09-17-2019,01-01-0001,,ebookpro.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146008-ebookpro-in,,false,false,http://ebookpro.in/
,0,,5000,3500,09-17-2019,01-01-0001,,giftawebsite.net,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146007-giftawebsite-net,,false,false,http://giftawebsite.net/
,0,,5000,3500,09-17-2019,01-01-0001,,giftawebsite.co.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146006-giftawebsite-co-in,,false,false,http://giftawebsite.co.in/
,0,,5000,3500,09-17-2019,01-01-0001,,lms.bz,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146000-lms-bz,,false,false,http://lms.bz/
,0,,5000,3500,09-17-2019,01-01-0001,,marketell.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145999-marketell-in,,false,false,http://marketell.in/
,0,,5000,3500,09-17-2019,01-01-0001,,oneindia.io,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145994-oneindia-io,,false,false,http://oneindia.io/
,0,,5000,3500,09-17-2019,01-01-0001,,iwantmyshop.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146003-iwantmyshop-com,,false,false,http://iwantmyshop.com/
,0,,5000,3500,09-17-2019,01-01-0001,,msme.net.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145997-msme-net-in,,false,false,http://msme.net.in/
,0,,5000,3500,09-17-2019,01-01-0001,,letstartapp.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10146001-letstartapp-in,,false,false,http://letstartapp.in/
,0,,5000,3500,09-17-2019,01-01-0001,,mywp.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145995-mywp-in,,false,false,http://mywp.in/
,0,,5000,3500,09-17-2019,01-01-0001,,sites.bz,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145990-sites-bz,,false,false,http://sites.bz/
,0,,5000,3500,09-17-2019,01-01-0001,,wiz.ac,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145982-wiz-ac,,false,false,http://wiz.ac/
,0,,5000,3500,09-17-2019,01-01-0001,,webman.me,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145986-webman-me,,false,false,http://webman.me/
,0,,5000,3500,09-17-2019,01-01-0001,,wlock.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145981-wlock-in,,false,false,http://wlock.in/
,0,,5000,3500,09-17-2019,06-28-2018,,webpreneurs.info,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145985-webpreneurs-info,,false,false,http://webpreneurs.info/
,0,,5000,3500,09-17-2019,03-16-2019,,wpfastrack.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145980-wpfastrack-com,,false,false,http://wpfastrack.com/
,0,,5000,3500,09-17-2019,03-16-2019,,wptopper.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145978-wptopper-com,,false,false,http://wptopper.com/
,0,,5000,3500,09-17-2019,01-01-0001,,skillwp.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145989-skillwp-com,,false,false,http://skillwp.com/
,0,,5000,3500,09-17-2019,01-01-0001,,webpreneurs.co.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145984-webpreneurs-co-in,,false,false,http://webpreneurs.co.in/
,0,,5000,3500,09-17-2019,03-16-2019,,wpvictor.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145977-wpvictor-com,,false,false,http://wpvictor.com/
,0,,5000,3500,09-17-2019,01-01-0001,,startup.yt,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145988-startup-yt,,false,false,http://startup.yt/
,0,,5000,3500,09-17-2019,06-12-2018,,websiteinabox.io,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145983-websiteinabox-io,,false,false,http://websiteinabox.io/
,0,,5000,3500,09-17-2019,07-14-2018,,wlock.co,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145913-wlock-co,,false,false,http://wlock.co/
,0,,5000,3500,09-17-2019,01-01-0001,,storekit.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145912-storekit-in,,false,false,http://storekit.in/
,0,,5000,3500,09-17-2019,01-01-0001,,shopkit.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145911-shopkit-in,,false,false,http://shopkit.in/
,0,,5000,3500,09-17-2019,08-07-2018,,giftawebsite.io,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145906-giftawebsite-io,,false,false,http://giftawebsite.io/
,0,,5000,3500,09-17-2019,06-20-2018,,digitalindia.website,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145901-digitalindia-website,,false,false,http://digitalindia.website/
,0,,5000,3500,09-17-2019,01-01-0001,,blogr.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145898-blogr-in,,false,false,http://blogr.in/
,0,,5000,3500,09-17-2019,06-11-2017,,getafreeblog.org,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145905-getafreeblog-org,,false,false,http://getafreeblog.org/
,0,,5000,3500,09-17-2019,01-01-0001,,digitalindia.store,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145900-digitalindia-store,,false,false,http://digitalindia.store/
,0,,5000,3500,09-17-2019,04-14-2018,,54321go.io,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145897-54321go-io,,false,false,http://54321go.io/
,0,,5000,3500,09-17-2019,07-17-2018,,msme.io,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145909-msme-io,,false,false,http://msme.io/
,0,,5000,3500,09-17-2019,08-28-2018,,ebizz.app,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145904-ebizz-app,,false,false,http://ebizz.app/
,0,,5000,3500,09-17-2019,01-01-0001,,54321go.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145896-54321go-in,,false,false,http://54321go.in/
,0,,5000,3500,09-17-2019,08-28-2018,,ebiz.cloud,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145903-ebiz-cloud,,false,false,http://ebiz.cloud/
,0,,5000,3500,09-17-2019,01-01-0001,,1clickwebsites.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145895-1clickwebsites-in,,false,false,http://1clickwebsites.in/
,0,,5000,3500,09-17-2019,08-19-2018,,lic.news,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145907-lic-news,,false,false,http://lic.news/
,0,,5000,3500,09-17-2019,06-20-2018,,digitalindia.ws,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145902-digitalindia-ws,,false,false,http://digitalindia.ws/
,0,,5000,3500,09-17-2019,06-20-2018,,digitalindia.cc,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145899-digitalindia-cc,,false,false,http://digitalindia.cc/
,0,,5000,3500,09-17-2019,01-01-0001,,1clickwebsite.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145894-1clickwebsite-in,,false,false,http://1clickwebsite.in/
,0,,,26250,09-17-2019,06-30-2016,education,Indigo Artbox,0,2829,2735,classified,03-21-2019,open,"Indigo Artbox combines do-it-yourself instructional art videos with monthly art supply kits/boxes for the ideal, interactive, introductory course to art. ",e-Commerce / Education,business,https://flippa.com/10145889-e-commerce-education,0,false,false,https://www.indigoartbox.com/
,0,,1.35e+06,1387500,09-17-2019,12-31-2014,design-and-style,"Live Love Gameday, LLC",0,65000,125000,classified,03-21-2019,open,"Live Love Gameday® is a gameday fashion and lifestyle clothing brand. 
",e-Commerce / Design and Style,business,https://flippa.com/10145877-e-commerce-design-and-style,0,false,false,https://livelovegameday.com/
,0,,2500,750,09-17-2019,08-08-2017,,bondhutv.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145871-bondhutv-com,,false,false,http://bondhutv.com/
,0,,1200,300,09-17-2019,01-30-2019,,themalltrend.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145870-themalltrend-com,,false,false,http://themalltrend.com/
,0,,5000,3500,09-17-2019,01-01-0001,,wp121.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145862-wp121-in,,false,false,http://wp121.in/
,0,,5000,3500,09-17-2019,03-16-2019,,wpsuperb.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145865-wpsuperb-com,,false,false,http://wpsuperb.com/
,0,,5000,3500,09-18-2019,01-01-0001,,writeoptions.org,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145869-writeoptions-org,,false,false,http://writeoptions.org/
,0,,5000,3500,09-18-2019,01-01-0001,,writeoptions.net,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145868-writeoptions-net,,false,false,http://writeoptions.net/
,0,,2000,1000,09-17-2019,12-02-2016,,autorentaldealer.com,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145861-autorentaldealer-com,,false,false,http://autorentaldealer.com/
,0,,5000,3500,09-18-2019,01-01-0001,,vmwaresupport.in,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145850-vmwaresupport-in,,false,false,http://vmwaresupport.in/
,0,,5000,3500,09-18-2019,01-01-0001,,techgenie.in,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145848-techgenie-in,,false,false,http://techgenie.in/
,0,,5000,3500,09-18-2019,01-01-0001,,salesvideos.in,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145836-salesvideos-in,,false,false,http://salesvideos.in/
,0,,5000,3500,09-17-2019,01-01-0001,,oneindia.one,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145831-oneindia-one,,false,false,http://oneindia.one/
,0,,5000,3500,09-18-2019,01-01-0001,,marketiq.co.in,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145824-marketiq-co-in,,false,false,http://marketiq.co.in/
,0,,5000,3500,09-17-2019,01-01-0001,,webpreneur.co.in,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145854-webpreneur-co-in,,false,false,http://webpreneur.co.in/
,0,,5000,3500,09-18-2019,01-01-0001,,techgenie.co.in,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145847-techgenie-co-in,,false,false,http://techgenie.co.in/
,0,,5000,3500,09-17-2019,03-05-2019,,shops.ac,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145842-shops-ac,,false,false,http://shops.ac/
,0,,5000,3500,09-18-2019,06-23-2010,,websitescp.com,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145858-websitescp-com,,false,false,http://websitescp.com/
,0,,5000,3500,09-18-2019,12-12-2005,,sharedhostingindia.com,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145841-sharedhostingindia-com,,false,false,http://sharedhostingindia.com/
,0,,5000,3500,09-18-2019,01-01-0001,,sharedhostingcompany.co.in,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145839-sharedhostingcompany-co-in,,false,false,http://sharedhostingcompany.co.in/
,0,,5000,3500,09-18-2019,06-30-2016,,promosalesvideos.com,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145834-promosalesvideos-com,,false,false,http://promosalesvideos.com/
,0,,5000,3500,09-17-2019,01-01-0001,,waas.io,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145852-waas-io,,false,false,http://waas.io/
,0,,5000,3500,09-17-2019,01-01-0001,,smartindia.io,,,,classified,03-21-2019,open,,,domain,https://flippa.com/10145845-smartindia-io,,false,false,http://smartindia.io/
,0,,5000,3500,09-18-2019,01-01-0001,,sharedhostingcompany.net,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145840-sharedhostingcompany-net,,false,false,http://sharedhostingcompany.net/
,0,,5000,3500,09-18-2019,12-12-2005,,serverhostingindia.com,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145838-serverhostingindia-com,,false,false,http://serverhostingindia.com/
,0,,5000,3500,09-18-2019,01-01-0001,,owow.in,,,,classified,03-22-2019,open,,,domain,https://flippa.com/10145833-owow-in,,false,false,http://owow.in/
